1563169395,0,12782,1006.93,0.00,19496,6484,0.32,0.00,0.00,0.00,0,monpoly
1563169396,0,12782,10.00,0.00,19496,6484,0.32,0.00,0.00,0.00,0,monpoly
1563169397,0,12782,4.00,0.00,19496,6484,0.32,0.00,0.00,0.00,0,monpoly
1563169398,0,12782,3.03,0.00,19496,6484,0.32,0.00,0.00,0.00,0,monpoly
1563169399,0,12782,4.00,0.00,19496,6484,0.32,0.00,0.00,0.00,0,monpoly
1563169400,0,12782,4.00,0.00,19496,6484,0.32,0.00,0.00,0.00,0,monpoly
1563169401,0,12782,5.94,0.00,19496,6484,0.32,0.00,0.00,0.00,0,monpoly
1563169402,0,12782,7.00,0.00,19496,6484,0.32,0.00,0.00,0.00,0,monpoly
1563169403,0,12782,3.00,0.00,19496,6484,0.32,0.00,0.00,0.00,0,monpoly
1563169404,0,12782,9.09,0.00,19496,6748,0.33,0.00,0.00,0.00,0,monpoly
1563169405,0,12782,1.98,0.00,19496,6748,0.33,0.00,0.00,0.00,0,monpoly
1563169406,0,12782,8.00,0.00,19496,6748,0.33,0.00,0.00,0.00,0,monpoly
1563169407,0,12782,17.00,0.00,19496,6748,0.33,0.00,0.00,0.00,0,monpoly
1563169408,0,12782,6.00,0.00,19496,6748,0.33,0.00,0.00,0.00,0,monpoly
1563169409,0,12782,8.00,0.00,19496,6748,0.33,0.00,0.00,0.00,0,monpoly
1563169410,0,12782,7.00,0.00,19496,6748,0.33,0.00,0.00,0.00,0,monpoly
1563169411,0,12782,2.97,0.00,19496,6748,0.33,0.00,0.00,0.00,0,monpoly
1563169412,0,12782,8.08,0.00,19496,6748,0.33,0.00,0.00,0.00,0,monpoly
1563169413,0,12782,13.00,0.00,19496,7012,0.34,0.00,0.00,0.00,0,monpoly
1563169414,0,12782,3.00,0.00,19496,7012,0.34,0.00,0.00,0.00,0,monpoly
1563169415,0,12782,10.00,0.00,19496,7012,0.34,0.00,0.00,0.00,0,monpoly
1563169416,0,12782,14.00,0.00,19496,7012,0.34,0.00,0.00,0.00,0,monpoly
1563169417,0,12782,3.96,0.00,19496,7012,0.34,0.00,0.00,0.00,0,monpoly
1563169418,0,12782,11.11,0.00,19496,7012,0.34,0.00,0.00,0.00,0,monpoly
1563169419,0,12782,18.00,0.00,19496,7276,0.36,0.00,0.00,0.00,0,monpoly
1563169420,0,12782,6.00,0.00,19496,7276,0.36,0.00,0.00,0.00,0,monpoly
1563169421,0,12782,14.00,0.00,19496,7276,0.36,0.00,0.00,0.00,0,monpoly
1563169422,0,12782,8.00,0.00,19496,7276,0.36,0.00,0.00,0.00,0,monpoly
1563169423,0,12782,0.99,0.00,19496,7276,0.36,0.00,0.00,0.00,0,monpoly
1563169424,0,12782,9.00,0.00,19496,7276,0.36,0.00,0.00,0.00,0,monpoly
1563169425,0,12782,9.00,0.00,19496,7276,0.36,0.00,0.00,0.00,0,monpoly
1563169426,0,12782,8.00,0.00,19496,7276,0.36,0.00,0.00,0.00,0,monpoly
1563169427,0,12782,4.04,0.00,19496,7276,0.36,0.00,0.00,0.00,0,monpoly
1563169428,0,12782,5.00,0.00,19496,7540,0.37,0.00,0.00,0.00,0,monpoly
1563169429,0,12782,13.00,0.00,19496,7540,0.37,0.00,0.00,0.00,0,monpoly
1563169430,0,12782,12.00,0.00,19496,7540,0.37,0.00,0.00,0.00,0,monpoly
1563169431,0,12782,11.00,0.00,19496,7540,0.37,0.00,0.00,0.00,0,monpoly
1563169432,0,12782,9.90,0.00,19496,7540,0.37,0.00,0.00,0.00,0,monpoly
